x	low_nr	mid_nr	high_nr	low_er	mid_er	high_er
61.10367892976589	3.393288364203371	3.4785768989515864	3.5620606567032604	3.659727164784452	3.782798138243761	3.912542822398944
61.4046822742475	3.3942873967499088	3.47939517794412	3.5627280932482144	3.6613562453344786	3.784254605327004	3.913799223864647
61.7056856187291	3.39528006048218	3.48020816663313	3.563391195208786	3.662980846997532	3.7857052101769884	3.915047459683004
62.006688963210706	3.3962664343727904	3.4810159299547885	3.5640500146633287	3.66460101851792	3.787150011431605	3.9162876005834897
62.307692307692314	3.397246596094053	3.4818185317868466	3.5647046028592535	3.6662168079351853	3.7885890669492963	3.9175197164810664
62.60869565217392	3.398220622044638	3.4826160349701136	3.5653550102295397	3.6678282625968	3.7900224338219664	3.9187438764878775
62.90969899665552	3.399188587375571	3.4834085013294103	3.5660012864088473	3.66943542917058	3.7914501683876316	3.919960148924736
63.21070234113713	3.400150566015601	3.4841959916940204	3.566643480249251	3.671038353656838	3.792872326242826	3.921168601332421
63.511705685618736	3.4011066306959483	3.484978565917648	3.5672816398356035	3.672637081400275	3.794288962254758	3.9223693004827744
63.812709030100336	3.402056852974453	3.485756282897899	3.5679158125005386	3.674231657101621	3.79570013057323	3.9235623123896146
64.11371237458195	3.4030013032591424	3.486529200595294	3.568546044839123	3.675822124829023	3.797105884642328	3.924747702319464
64.41471571906355	3.403940050831236	3.487297376051831	3.569172382723166	3.677408528029197	3.7985062772118785	3.925925534802091
64.71571906354515	3.404873163867595	3.488060865409111	3.5697948713152003	3.678990909538345	3.799901360348687	3.9270958736408788
65.01672240802677	3.40580070946264	3.4888197239260323	3.5704135550821365	3.6805693115928384	3.801291185447557	3.9282587819230166
65.31772575250837	3.4067227536497477	3.489574005996071	3.5710284778086043	3.6821437758396827	3.8026758032420944	3.9294143220295212
65.61872909698997	3.407639361422145	3.4903237651641565	3.5716396826099905	3.6837143433467614	3.804055263815311	3.9305625556450887
65.91973244147158	3.408550596753307	3.4910690541431566	3.5722472119451747	3.6852810546128665	3.8054296166100157	3.9317035437677856
66.22073578595318	3.40945652261688	3.4918099248299725	3.5728511076289786	3.6868439495775216	3.8067989104390136	3.932837346718573
66.52173913043478	3.410357201006136	3.492546428321271	3.5734514108443314	3.6884030676306057	3.8081631934951075	3.9339640241506797
66.8227424749164	3.4112526929529814	3.493278614928846	3.574048162154162	3.6899584476217724	3.809522513360911	3.9350836350588123
67.123745819398	3.4121430585465147	3.4940065341946345	3.574641401513022	3.691510127869682	3.810876917018476	3.9361962377882196
67.4247491638796	3.4130283569511666	3.494730234905382	3.5752311682784486	3.693058146171041	3.8122264508587373	3.9373018900436043
67.72575250836121	3.4139086464244164	3.4954497651069794	3.575817501222075	3.6946025398094604	3.8135711606907794	3.93840064889789
68.02675585284281	3.4147839843341035	3.4961651721184723	3.5764004385404924	3.696143345564133	3.814911091750931	3.9394925708008426
68.32775919732443	3.4156544271753457	3.4968765025457555	3.5769800178658704	3.697680599718333	3.8162462887116875	3.9405777115875535
68.62876254180603	3.416520030587073	3.497583802294955	3.5775562762763458	3.6992143380677494	3.8175767956904716	3.9416561264867815
68.92976588628763	3.417380849368183	3.4982871165855136	3.578129250306181	3.7007445959286462	3.8189026562582233	3.9427278701291635
69.23076923076924	3.4182369374933375	3.4989864899629826	3.578698975955697	3.702271408145865	3.8202239134478386	3.9437929965552883
69.53177257525084	3.4190883481283993	3.4996819663115293	3.5792654887009956	3.703794809100662	3.8215406097624482	3.94485155922364
69.83277591973244	3.4199351336455273	3.500373588866165	3.5798288235034654	3.705314832718393	3.822852787183544	3.9459036110184176
70.13377926421406	3.42077734563793	3.5010614002247054	3.5803890148190813	3.706831512476046	3.824160487178958	3.946949204257223
70.43478260869566	3.421615034934296	3.501745442359465	3.5809460966075073	3.708344881409623	3.8254637507106954	3.9479883906986313
70.73578595317726	3.422448251612903	3.5024257566286985	3.581500102340998	3.7098549721213776	3.82676261824262	3.9490212215496365
71.03678929765887	3.4232770450154133	3.5031023837877853	3.5820510650131143	3.7113618167869116	3.8280571297480095	3.9500477474729787
71.33779264214047	3.4241014637603695	3.5037753640001785	3.582599017147248	3.7128654471621285	3.8293473247169616	3.9510680185943574
71.63879598662209	3.4249215557563932	3.5044447368481113	3.58314399080497	3.714365894590058	3.8306332421636773	3.952082084509528
71.93979933110369	3.4257373682150947	3.5051105413430723	3.583686017594194	3.715863190007542	3.831914920633606	3.9530899942912865
72.24080267558529	3.426548947663703	3.5057728159360564	3.584225128677177	3.7173573639517934	3.833192398210465	3.954091796496344
